entry_date,title,artist,peak,peak_date,weeks_top_ten,year,spotify_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
June 21,"""Spinning Wheel""","Blood, Sweat & Tears",2,July 5,7,1969,spotify:track:0spSRHFS4zF4Imvz9sJcfL,0.695,0.503,7.0,-9.313,1.0,0.0605,0.315,2.47e-05,0.261,0.542,96.818,audio_features,0spSRHFS4zF4Imvz9sJcfL,spotify:track:0spSRHFS4zF4Imvz9sJcfL,https://api.spotify.com/v1/tracks/0spSRHFS4zF4Imvz9sJcfL,https://api.spotify.com/v1/audio-analysis/0spSRHFS4zF4Imvz9sJcfL,247267.0,4.0
June 21,"""Good Morning Starshine""",Oliver,3,July 12,6,1969,spotify:track:0XoTz3HTFkhyji6BHGkjNF,0.694,0.541,11.0,-7.91,1.0,0.0288,0.394,1.26e-05,0.0525,0.862,125.012,audio_features,0XoTz3HTFkhyji6BHGkjNF,spotify:track:0XoTz3HTFkhyji6BHGkjNF,https://api.spotify.com/v1/tracks/0XoTz3HTFkhyji6BHGkjNF,https://api.spotify.com/v1/audio-analysis/0XoTz3HTFkhyji6BHGkjNF,221133.0,4.0
June 28,"""Israelites""",Desmond Dekker & The Aces,9,June 28,1,1969,spotify:track:5U1GMgbXXM5eLvKUDnvqNS,0.709,0.5,10.0,-8.59,1.0,0.0488,0.812,1.88e-06,0.0915,0.973,73.359,audio_features,5U1GMgbXXM5eLvKUDnvqNS,spotify:track:5U1GMgbXXM5eLvKUDnvqNS,https://api.spotify.com/v1/tracks/5U1GMgbXXM5eLvKUDnvqNS,https://api.spotify.com/v1/audio-analysis/5U1GMgbXXM5eLvKUDnvqNS,157693.0,4.0
July 5,"""In the Year 2525 Exordium & Terminus""",Zager and Evans,1,July 12,9,1969,spotify:track:5UVsbUV0Kh033cqsZ5sLQi,0.451,0.62,8.0,-5.609,0.0,0.0361,0.145,0.0239,0.0677,0.5,123.487,audio_features,5UVsbUV0Kh033cqsZ5sLQi,spotify:track:5UVsbUV0Kh033cqsZ5sLQi,https://api.spotify.com/v1/tracks/5UVsbUV0Kh033cqsZ5sLQi,https://api.spotify.com/v1/audio-analysis/5UVsbUV0Kh033cqsZ5sLQi,199653.0,4.0
July 5,"""Crystal Blue Persuasion""",Tommy James and the Shondells,2,July 26,9,1969,spotify:track:6FXwTBdpv4wD0G0Sz3Wxn4,0.603,0.313,9.0,-12.921,1.0,0.0363,0.248,4.53e-05,0.184,0.817,99.172,audio_features,6FXwTBdpv4wD0G0Sz3Wxn4,spotify:track:6FXwTBdpv4wD0G0Sz3Wxn4,https://api.spotify.com/v1/tracks/6FXwTBdpv4wD0G0Sz3Wxn4,https://api.spotify.com/v1/audio-analysis/6FXwTBdpv4wD0G0Sz3Wxn4,246600.0,4.0
July 5,"""Color Him Father""",The Winstons,7,July 19,3,1969,spotify:track:4qlk1U68B90hEi37NvCJRK,0.531,0.674,5.0,-7.312,0.0,0.0383,0.53,9.46e-05,0.0368,0.869,115.087,audio_features,4qlk1U68B90hEi37NvCJRK,spotify:track:4qlk1U68B90hEi37NvCJRK,https://api.spotify.com/v1/tracks/4qlk1U68B90hEi37NvCJRK,https://api.spotify.com/v1/audio-analysis/4qlk1U68B90hEi37NvCJRK,190080.0,4.0
July 12,"""What Does It Take To Win Your Love""",Junior Walker & the All Stars,4,August 9,6,1969,spotify:track:6cYwfbMdQnLCFW8u9cgKaC,0.637,0.481,5.0,-11.078,1.0,0.0285,0.0858,0.0,0.136,0.718,109.484,audio_features,6cYwfbMdQnLCFW8u9cgKaC,spotify:track:6cYwfbMdQnLCFW8u9cgKaC,https://api.spotify.com/v1/tracks/6cYwfbMdQnLCFW8u9cgKaC,https://api.spotify.com/v1/audio-analysis/6cYwfbMdQnLCFW8u9cgKaC,148840.0,4.0
July 12,"""The Ballad of John and Yoko""",The Beatles,8,July 12,4,1969,spotify:track:1F7s27lLKshLPt9TPCgMDL,0.651,0.892,4.0,-6.551,1.0,0.0313,0.00465,2.85e-06,0.127,0.962,135.309,audio_features,1F7s27lLKshLPt9TPCgMDL,spotify:track:1F7s27lLKshLPt9TPCgMDL,https://api.spotify.com/v1/tracks/1F7s27lLKshLPt9TPCgMDL,https://api.spotify.com/v1/audio-analysis/1F7s27lLKshLPt9TPCgMDL,179480.0,4.0
July 19,"""My Cherie Amour""",Stevie Wonder,4,July 26,5,1969,spotify:track:5ZoDwIP1ntHwciLjydJ8X2,0.574,0.507,6.0,-11.343,1.0,0.0258,0.228,4.57e-06,0.279,0.514,101.085,audio_features,5ZoDwIP1ntHwciLjydJ8X2,spotify:track:5ZoDwIP1ntHwciLjydJ8X2,https://api.spotify.com/v1/tracks/5ZoDwIP1ntHwciLjydJ8X2,https://api.spotify.com/v1/audio-analysis/5ZoDwIP1ntHwciLjydJ8X2,173307.0,4.0
July 26,"""Baby, I Love You""",Andy Kim,9,July 26,4,1969,spotify:track:3z2ZSQZXaWAufdyv3xnuLe,0.556,0.722,9.0,-6.962,1.0,0.0331,0.485,0.000324,0.142,0.717,109.155,audio_features,3z2ZSQZXaWAufdyv3xnuLe,spotify:track:3z2ZSQZXaWAufdyv3xnuLe,https://api.spotify.com/v1/tracks/3z2ZSQZXaWAufdyv3xnuLe,https://api.spotify.com/v1/audio-analysis/3z2ZSQZXaWAufdyv3xnuLe,176440.0,4.0
August 2,"""Honky Tonk Women""",The Rolling Stones,1,August 23,11,1969,spotify:track:3fnPv1LRMxENr63afVhaz1,0.56,0.721,7.0,-6.669,1.0,0.0629,0.225,0.0339,0.0453,0.966,119.285,audio_features,3fnPv1LRMxENr63afVhaz1,spotify:track:3fnPv1LRMxENr63afVhaz1,https://api.spotify.com/v1/tracks/3fnPv1LRMxENr63afVhaz1,https://api.spotify.com/v1/audio-analysis/3fnPv1LRMxENr63afVhaz1,182707.0,4.0
August 2,"""Sweet Caroline""",Neil Diamond,4,August 16,6,1969,spotify:track:62AuGbAkt8Ox2IrFFb8GKV,0.529,0.127,11.0,-16.066,1.0,0.0274,0.611,0.000109,0.237,0.578,63.05,audio_features,62AuGbAkt8Ox2IrFFb8GKV,spotify:track:62AuGbAkt8Ox2IrFFb8GKV,https://api.spotify.com/v1/tracks/62AuGbAkt8Ox2IrFFb8GKV,https://api.spotify.com/v1/audio-analysis/62AuGbAkt8Ox2IrFFb8GKV,203573.0,4.0
August 2,"""Ruby, Dont Take Your Love to Town""",Kenny Rogers and The First Edition,6,August 2,3,1969,spotify:track:5fXjKHiDTgrovkagABJqU1,0.671,0.556,0.0,-12.349,1.0,0.0371,0.351,0.0882,0.0963,0.948,108.986,audio_features,5fXjKHiDTgrovkagABJqU1,spotify:track:5fXjKHiDTgrovkagABJqU1,https://api.spotify.com/v1/tracks/5fXjKHiDTgrovkagABJqU1,https://api.spotify.com/v1/audio-analysis/5fXjKHiDTgrovkagABJqU1,179160.0,4.0
August 9,"""A Boy Named Sue""",Johnny Cash,2,August 23,7,1969,spotify:track:5xMNjx7uqCzMpJZSo4Wq55,0.63,0.489,10.0,-12.144,1.0,0.18,0.77,0.0,0.381,0.796,101.876,audio_features,5xMNjx7uqCzMpJZSo4Wq55,spotify:track:5xMNjx7uqCzMpJZSo4Wq55,https://api.spotify.com/v1/tracks/5xMNjx7uqCzMpJZSo4Wq55,https://api.spotify.com/v1/audio-analysis/5xMNjx7uqCzMpJZSo4Wq55,233813.0,4.0
August 9,"""Put a Little Love in Your Heart""",Jackie DeShannon,4,August 30,6,1969,spotify:track:7MUO4NG8cNjTEQlANYwmoU,0.596,0.523,2.0,-6.801,1.0,0.0248,0.238,0.0,0.0771,0.435,100.974,audio_features,7MUO4NG8cNjTEQlANYwmoU,spotify:track:7MUO4NG8cNjTEQlANYwmoU,https://api.spotify.com/v1/tracks/7MUO4NG8cNjTEQlANYwmoU,https://api.spotify.com/v1/audio-analysis/7MUO4NG8cNjTEQlANYwmoU,156827.0,4.0
August 23,"""Green River""",Creedence Clearwater Revival,2,September 27,8,1969,spotify:track:11DjZQEZ69EXLo77HVj6yW,0.702,0.772,9.0,-9.677,1.0,0.0277,0.0312,0.00837,0.0809,0.973,141.694,audio_features,11DjZQEZ69EXLo77HVj6yW,spotify:track:11DjZQEZ69EXLo77HVj6yW,https://api.spotify.com/v1/tracks/11DjZQEZ69EXLo77HVj6yW,https://api.spotify.com/v1/audio-analysis/11DjZQEZ69EXLo77HVj6yW,154120.0,4.0
August 23,"""Get Together""",The Youngbloods,5,September 6,5,1969,spotify:track:7CQXyFX44CXmnuq8Bi9Dyc,0.542,0.492,2.0,-11.927,1.0,0.0256,0.467,0.00105,0.0863,0.58,103.064,audio_features,7CQXyFX44CXmnuq8Bi9Dyc,spotify:track:7CQXyFX44CXmnuq8Bi9Dyc,https://api.spotify.com/v1/tracks/7CQXyFX44CXmnuq8Bi9Dyc,https://api.spotify.com/v1/audio-analysis/7CQXyFX44CXmnuq8Bi9Dyc,279280.0,4.0
August 23,"""Polk Salad Annie""",Tony Joe White,8,August 23,1,1969,spotify:track:0jtz7Ia3HahOqXWnKad0rn,0.783,0.543,9.0,-11.565,1.0,0.0412,0.303,0.0159,0.0892,0.833,132.035,audio_features,0jtz7Ia3HahOqXWnKad0rn,spotify:track:0jtz7Ia3HahOqXWnKad0rn,https://api.spotify.com/v1/tracks/0jtz7Ia3HahOqXWnKad0rn,https://api.spotify.com/v1/audio-analysis/0jtz7Ia3HahOqXWnKad0rn,223533.0,4.0
August 23,"""Laughing""",The Guess Who,10,August 23,1,1969,spotify:track:4KhuernnobE4BzS0P1Viz8,0.375,0.458,9.0,-14.019,1.0,0.0379,0.44,0.000661,0.651,0.57,89.907,audio_features,4KhuernnobE4BzS0P1Viz8,spotify:track:4KhuernnobE4BzS0P1Viz8,https://api.spotify.com/v1/tracks/4KhuernnobE4BzS0P1Viz8,https://api.spotify.com/v1/audio-analysis/4KhuernnobE4BzS0P1Viz8,158040.0,4.0
August 30,"""Sugar, Sugar""",The Archies,1,September 20,12,1969,spotify:track:6MTd61g9zq6CB1FnJydjEb,0.757,0.725,2.0,-7.259,1.0,0.0275,0.399,0.0,0.108,0.965,122.439,audio_features,6MTd61g9zq6CB1FnJydjEb,spotify:track:6MTd61g9zq6CB1FnJydjEb,https://api.spotify.com/v1/tracks/6MTd61g9zq6CB1FnJydjEb,https://api.spotify.com/v1/audio-analysis/6MTd61g9zq6CB1FnJydjEb,167213.0,4.0
August 30,"""Lay Lady Lay""",Bob Dylan,7,September 6,3,1969,spotify:track:4uYwlMp841PLJmj1gJJwIq,0.52,0.179,11.0,-21.976,0.0,0.0454,0.356,0.00344,0.131,0.407,155.746,audio_features,4uYwlMp841PLJmj1gJJwIq,spotify:track:4uYwlMp841PLJmj1gJJwIq,https://api.spotify.com/v1/tracks/4uYwlMp841PLJmj1gJJwIq,https://api.spotify.com/v1/audio-analysis/4uYwlMp841PLJmj1gJJwIq,197093.0,4.0
September 6,"""Easy to Be Hard""",Three Dog Night,4,September 27,7,1969,spotify:track:0MNLIgIY9cW7N2rhvx8W9b,0.323,0.518,4.0,-9.297,0.0,0.0378,0.276,0.00101,0.0972,0.218,89.863,audio_features,0MNLIgIY9cW7N2rhvx8W9b,spotify:track:0MNLIgIY9cW7N2rhvx8W9b,https://api.spotify.com/v1/tracks/0MNLIgIY9cW7N2rhvx8W9b,https://api.spotify.com/v1/audio-analysis/0MNLIgIY9cW7N2rhvx8W9b,192187.0,4.0
September 6,"""Ill Never Fall in Love Again""",Tom Jones,6,September 13,4,1969,spotify:track:70wRitifPn1bC1FGjOrFwN,0.321,0.331,4.0,-13.081,1.0,0.0293,0.736,1.58e-06,0.0854,0.313,147.532,audio_features,70wRitifPn1bC1FGjOrFwN,spotify:track:70wRitifPn1bC1FGjOrFwN,https://api.spotify.com/v1/tracks/70wRitifPn1bC1FGjOrFwN,https://api.spotify.com/v1/audio-analysis/70wRitifPn1bC1FGjOrFwN,257440.0,3.0
September 13,"""I Cant Get Next to You""",The Temptations,1,October 18,11,1969,spotify:track:6aL6pPBaTMGgM558mplSnj,0.693,0.687,5.0,-12.909,1.0,0.0973,0.575,0.0,0.398,0.699,108.854,audio_features,6aL6pPBaTMGgM558mplSnj,spotify:track:6aL6pPBaTMGgM558mplSnj,https://api.spotify.com/v1/tracks/6aL6pPBaTMGgM558mplSnj,https://api.spotify.com/v1/audio-analysis/6aL6pPBaTMGgM558mplSnj,174933.0,4.0
September 20,"""Jean""",Oliver,2,October 4,7,1969,spotify:track:2cjoDBTUi9FO103xhAU6Tk,0.309,0.159,3.0,-13.39,1.0,0.0305,0.837,0.000335,0.117,0.328,91.936,audio_features,2cjoDBTUi9FO103xhAU6Tk,spotify:track:2cjoDBTUi9FO103xhAU6Tk,https://api.spotify.com/v1/tracks/2cjoDBTUi9FO103xhAU6Tk,https://api.spotify.com/v1/audio-analysis/2cjoDBTUi9FO103xhAU6Tk,204573.0,3.0
September 20,"""Little Woman""",Bobby Sherman,3,October 4,7,1969,spotify:track:7eCHZeIm2SxGEJkGEggstN,0.581,0.265,2.0,-22.263,1.0,0.0454,0.482,0.00697,0.182,0.95,94.272,audio_features,7eCHZeIm2SxGEJkGEggstN,spotify:track:7eCHZeIm2SxGEJkGEggstN,https://api.spotify.com/v1/tracks/7eCHZeIm2SxGEJkGEggstN,https://api.spotify.com/v1/audio-analysis/7eCHZeIm2SxGEJkGEggstN,146030.0,4.0
September 27,"""Hot Fun in the Summertime""",Sly and the Family Stone,2,October 18,7,1969,spotify:track:4t6NQkpUmvpvLDCkl3XuwA,0.656,0.65,0.0,-11.643,1.0,0.0574,0.634,0.0147,0.161,0.931,146.268,audio_features,4t6NQkpUmvpvLDCkl3XuwA,spotify:track:4t6NQkpUmvpvLDCkl3XuwA,https://api.spotify.com/v1/tracks/4t6NQkpUmvpvLDCkl3XuwA,https://api.spotify.com/v1/audio-analysis/4t6NQkpUmvpvLDCkl3XuwA,157040.0,3.0
September 27,"""Oh, What a Night""",The Dells,10,September 27,2,1969,spotify:track:2ht21Rlf8L6cPLBkYmhpcs,0.5,0.543,8.0,-7.354,1.0,0.0341,0.103,0.0,0.0748,0.597,106.291,audio_features,2ht21Rlf8L6cPLBkYmhpcs,spotify:track:2ht21Rlf8L6cPLBkYmhpcs,https://api.spotify.com/v1/tracks/2ht21Rlf8L6cPLBkYmhpcs,https://api.spotify.com/v1/audio-analysis/2ht21Rlf8L6cPLBkYmhpcs,247267.0,3.0
October 4,"""Everybodys Talkin""",Nilsson,6,October 11,2,1969,spotify:track:1jcPcDu2YawPfLhwjYnqK2,0.438,0.349,4.0,-15.569,1.0,0.038,0.338,5.7e-05,0.417,0.683,124.984,audio_features,1jcPcDu2YawPfLhwjYnqK2,spotify:track:1jcPcDu2YawPfLhwjYnqK2,https://api.spotify.com/v1/tracks/1jcPcDu2YawPfLhwjYnqK2,https://api.spotify.com/v1/audio-analysis/1jcPcDu2YawPfLhwjYnqK2,163587.0,4.0
October 11,"""This Girl Is a Woman Now""",Gary Puckett & The Union Gap,9,October 11,1,1969,spotify:track:7yb5YXwYcOVw6yzOLetcL1,0.327,0.447,5.0,-11.124,1.0,0.0268,0.553,0.0,0.225,0.436,103.5,audio_features,7yb5YXwYcOVw6yzOLetcL1,spotify:track:7yb5YXwYcOVw6yzOLetcL1,https://api.spotify.com/v1/tracks/7yb5YXwYcOVw6yzOLetcL1,https://api.spotify.com/v1/audio-analysis/7yb5YXwYcOVw6yzOLetcL1,186933.0,4.0
October 18,"""Suspicious Minds""",Elvis Presley,1,November 1,6,1969,spotify:track:1H5IfYyIIAlgDX8zguUzns,0.487,0.382,7.0,-10.889,1.0,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,audio_features,1H5IfYyIIAlgDX8zguUzns,spotify:track:1H5IfYyIIAlgDX8zguUzns,https://api.spotify.com/v1/tracks/1H5IfYyIIAlgDX8zguUzns,https://api.spotify.com/v1/audio-analysis/1H5IfYyIIAlgDX8zguUzns,261280.0,4.0
October 18,"""Wedding Bell Blues""",The 5th Dimension,1,November 8,8,1969,spotify:track:0bzNvVatHKKtAudmRvar8J,0.482,0.674,9.0,-5.41,0.0,0.0321,0.548,0.0,0.135,0.617,118.048,audio_features,0bzNvVatHKKtAudmRvar8J,spotify:track:0bzNvVatHKKtAudmRvar8J,https://api.spotify.com/v1/tracks/0bzNvVatHKKtAudmRvar8J,https://api.spotify.com/v1/audio-analysis/0bzNvVatHKKtAudmRvar8J,164600.0,4.0
October 18,"""Thats the Way Love Is""",Marvin Gaye,7,October 18,1,1969,spotify:track:51ePCpO1xUeHYhvgT67YPX,0.738,0.465,10.0,-10.72,0.0,0.0323,0.17,5.29e-06,0.0747,0.901,110.643,audio_features,51ePCpO1xUeHYhvgT67YPX,spotify:track:51ePCpO1xUeHYhvgT67YPX,https://api.spotify.com/v1/tracks/51ePCpO1xUeHYhvgT67YPX,https://api.spotify.com/v1/audio-analysis/51ePCpO1xUeHYhvgT67YPX,222173.0,4.0
October 18,"""Tracy""",The Cuff Links,9,October 25,3,1969,spotify:track:0NnpGlsfv7Jghg7fKfOF9c,0.643,0.457,11.0,-10.753,1.0,0.0394,0.498,0.0,0.283,0.588,130.335,audio_features,0NnpGlsfv7Jghg7fKfOF9c,spotify:track:0NnpGlsfv7Jghg7fKfOF9c,https://api.spotify.com/v1/tracks/0NnpGlsfv7Jghg7fKfOF9c,https://api.spotify.com/v1/audio-analysis/0NnpGlsfv7Jghg7fKfOF9c,136920.0,4.0
October 25,"""Baby Its You""",Smith,5,November 1,4,1969,spotify:track:2KSwmLHkgjZCE49YFkgspo,0.595,0.471,1.0,-10.626,0.0,0.0295,0.0156,0.127,0.173,0.707,95.417,audio_features,2KSwmLHkgjZCE49YFkgspo,spotify:track:2KSwmLHkgjZCE49YFkgspo,https://api.spotify.com/v1/tracks/2KSwmLHkgjZCE49YFkgspo,https://api.spotify.com/v1/audio-analysis/2KSwmLHkgjZCE49YFkgspo,207613.0,4.0
October 25,"""Im Gonna Make You Mine""",Lou Christie,10,October 25,1,1969,spotify:track:4CjLp84JmIqzInzYxYZoAS,0.703,0.722,4.0,-6.475,1.0,0.035,0.565,1.94e-05,0.28,0.973,125.396,audio_features,4CjLp84JmIqzInzYxYZoAS,spotify:track:4CjLp84JmIqzInzYxYZoAS,https://api.spotify.com/v1/tracks/4CjLp84JmIqzInzYxYZoAS,https://api.spotify.com/v1/audio-analysis/4CjLp84JmIqzInzYxYZoAS,162320.0,4.0
November 1,"""Come Together""  ""Something""",The Beatles,1,November 29,9,1969,spotify:track:1aIh8C6OpXxOdM4pJatdIW,0.329,0.437,5.0,-8.493,1.0,0.0275,0.331,2.29e-05,0.116,0.204,70.572,audio_features,1aIh8C6OpXxOdM4pJatdIW,spotify:track:1aIh8C6OpXxOdM4pJatdIW,https://api.spotify.com/v1/tracks/1aIh8C6OpXxOdM4pJatdIW,https://api.spotify.com/v1/audio-analysis/1aIh8C6OpXxOdM4pJatdIW,853880.0,4.0
November 8,"""And When I Die""","Blood, Sweat & Tears",2,November 29,7,1969,spotify:track:7kDPwGDjxDBONlPpkc1p77,0.628,0.439,9.0,-10.728,1.0,0.134,0.332,1.35e-05,0.0555,0.507,127.589,audio_features,7kDPwGDjxDBONlPpkc1p77,spotify:track:7kDPwGDjxDBONlPpkc1p77,https://api.spotify.com/v1/tracks/7kDPwGDjxDBONlPpkc1p77,https://api.spotify.com/v1/audio-analysis/7kDPwGDjxDBONlPpkc1p77,244973.0,4.0
November 8,"""Something""",The Beatles,3,November 15,3[1],1969,spotify:track:0pNeVovbiZHkulpGeOx1Gj,0.396,0.338,0.0,-10.872,1.0,0.0304,0.198,2.62e-06,0.138,0.377,133.522,audio_features,0pNeVovbiZHkulpGeOx1Gj,spotify:track:0pNeVovbiZHkulpGeOx1Gj,https://api.spotify.com/v1/tracks/0pNeVovbiZHkulpGeOx1Gj,https://api.spotify.com/v1/audio-analysis/0pNeVovbiZHkulpGeOx1Gj,182293.0,4.0
November 8,"""Smile a Little Smile for Me""",The Flying Machine,5,November 22,4,1969,spotify:track:0rg2RlAFqRCa9SnEibp6Sq,0.684,0.446,0.0,-12.208,1.0,0.0371,0.099,0.0,0.0811,0.48,91.817,audio_features,0rg2RlAFqRCa9SnEibp6Sq,spotify:track:0rg2RlAFqRCa9SnEibp6Sq,https://api.spotify.com/v1/tracks/0rg2RlAFqRCa9SnEibp6Sq,https://api.spotify.com/v1/audio-analysis/0rg2RlAFqRCa9SnEibp6Sq,190053.0,4.0
November 15,"""Take a Letter Maria""",R. B. Greaves,2,November 22,7,1969,spotify:track:70V9otkdkxxiRjrdiHk6CO,0.582,0.5,2.0,-11.647,1.0,0.0459,0.636,9.71e-06,0.134,0.971,160.414,audio_features,70V9otkdkxxiRjrdiHk6CO,spotify:track:70V9otkdkxxiRjrdiHk6CO,https://api.spotify.com/v1/tracks/70V9otkdkxxiRjrdiHk6CO,https://api.spotify.com/v1/audio-analysis/70V9otkdkxxiRjrdiHk6CO,164520.0,4.0
November 22,"""Na Na Hey Hey Kiss Him Goodbye""",Steam,1,December 6,8,1969,spotify:track:5xMLcSEstX1jN4arpNXqtX,0.673,0.843,7.0,-9.561,1.0,0.0379,0.0171,1.01e-05,0.305,0.398,115.658,audio_features,5xMLcSEstX1jN4arpNXqtX,spotify:track:5xMLcSEstX1jN4arpNXqtX,https://api.spotify.com/v1/tracks/5xMLcSEstX1jN4arpNXqtX,https://api.spotify.com/v1/audio-analysis/5xMLcSEstX1jN4arpNXqtX,249507.0,4.0
November 22,"""Yester-Me, Yester-You, Yesterday""",Stevie Wonder,7,December 13,5,1969,spotify:track:0l9RGwc48deJ6j61KXAAvs,0.604,0.357,6.0,-11.419,1.0,0.0269,0.0311,0.0,0.0927,0.638,100.721,audio_features,0l9RGwc48deJ6j61KXAAvs,spotify:track:0l9RGwc48deJ6j61KXAAvs,https://api.spotify.com/v1/tracks/0l9RGwc48deJ6j61KXAAvs,https://api.spotify.com/v1/audio-analysis/0l9RGwc48deJ6j61KXAAvs,185293.0,4.0
November 29,"""Leaving on a Jet Plane""","Peter, Paul and Mary",1,December 20,10,1969,spotify:track:6ZSTinOwx5dKFYc6iYyGDn,0.414,0.167,9.0,-16.519,1.0,0.0484,0.804,0.0,0.117,0.384,133.45,audio_features,6ZSTinOwx5dKFYc6iYyGDn,spotify:track:6ZSTinOwx5dKFYc6iYyGDn,https://api.spotify.com/v1/tracks/6ZSTinOwx5dKFYc6iYyGDn,https://api.spotify.com/v1/audio-analysis/6ZSTinOwx5dKFYc6iYyGDn,207240.0,4.0
November 29,"""Elis Comin""",Three Dog Night,10,November 29,2,1969,spotify:track:2clEJgdfdimThOKib9N9ZM,0.303,0.643,9.0,-11.326,0.0,0.079,0.332,1.92e-05,0.168,0.472,169.237,audio_features,2clEJgdfdimThOKib9N9ZM,spotify:track:2clEJgdfdimThOKib9N9ZM,https://api.spotify.com/v1/tracks/2clEJgdfdimThOKib9N9ZM,https://api.spotify.com/v1/audio-analysis/2clEJgdfdimThOKib9N9ZM,160147.0,4.0
December 6,"""Someday Well Be Together""",Diana Ross & the Supremes,1,December 27,9,1969,spotify:track:79Yk6AlSKi5dxDFINID2hS,0.678,0.535,1.0,-12.454,1.0,0.0329,0.14,2.17e-06,0.0596,0.795,107.041,audio_features,79Yk6AlSKi5dxDFINID2hS,spotify:track:79Yk6AlSKi5dxDFINID2hS,https://api.spotify.com/v1/tracks/79Yk6AlSKi5dxDFINID2hS,https://api.spotify.com/v1/audio-analysis/79Yk6AlSKi5dxDFINID2hS,211667.0,4.0
December 13,"""Backfield in Motion""",Mel and Tim,10,December 13,1,1969,spotify:track:6rCVaWvrLlPNiIIhR2N6p2,0.685,0.721,2.0,-5.763,1.0,0.0426,0.703,0.0,0.278,0.951,122.567,audio_features,6rCVaWvrLlPNiIIhR2N6p2,spotify:track:6rCVaWvrLlPNiIIhR2N6p2,https://api.spotify.com/v1/tracks/6rCVaWvrLlPNiIIhR2N6p2,https://api.spotify.com/v1/audio-analysis/6rCVaWvrLlPNiIIhR2N6p2,154560.0,4.0
December 20,"""Holly Holy""",Neil Diamond,6,December 27,3,1969,spotify:track:4GiuUAHJfo26cx0X0JUf2R,0.283,0.31,9.0,-14.284,1.0,0.0279,0.663,0.000522,0.122,0.402,103.283,audio_features,4GiuUAHJfo26cx0X0JUf2R,spotify:track:4GiuUAHJfo26cx0X0JUf2R,https://api.spotify.com/v1/tracks/4GiuUAHJfo26cx0X0JUf2R,https://api.spotify.com/v1/audio-analysis/4GiuUAHJfo26cx0X0JUf2R,280307.0,4.0
December 13,"""Raindrops Keep Fallin on My Head""",B. J. Thomas,1,January 3,13,1970,spotify:track:1oOnOS4xNZOMpCT0lKTNo2,0.578,0.434,5.0,-10.865,1.0,0.0471,0.802,0.00102,0.277,0.75,106.364,audio_features,1oOnOS4xNZOMpCT0lKTNo2,spotify:track:1oOnOS4xNZOMpCT0lKTNo2,https://api.spotify.com/v1/tracks/1oOnOS4xNZOMpCT0lKTNo2,https://api.spotify.com/v1/audio-analysis/1oOnOS4xNZOMpCT0lKTNo2,178147.0,4.0
December 27,"""I Want You Back""",The Jackson 5,1,January 31,9,1970,spotify:track:5LxvwujISqiB8vpRYv887S,0.469,0.538,8.0,-13.559,1.0,0.0571,0.305,0.00012,0.37,0.886,196.605,audio_features,5LxvwujISqiB8vpRYv887S,spotify:track:5LxvwujISqiB8vpRYv887S,https://api.spotify.com/v1/tracks/5LxvwujISqiB8vpRYv887S,https://api.spotify.com/v1/audio-analysis/5LxvwujISqiB8vpRYv887S,176333.0,4.0
December 27,"""Whole Lotta Love""",Led Zeppelin,4,January 31,7,1970,spotify:track:0hCB0YR03f6AmQaHbwWDe8,0.412,0.902,9.0,-11.6,1.0,0.405,0.0484,0.131,0.405,0.422,89.74,audio_features,0hCB0YR03f6AmQaHbwWDe8,spotify:track:0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/tracks/0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/audio-analysis/0hCB0YR03f6AmQaHbwWDe8,333893.0,4.0
January 3,"""Venus""",Shocking Blue,1,February 7,9,1970,spotify:track:0Z3xhSOhrawLV81YdiDiiJ,0.691,0.762,11.0,-6.47,0.0,0.0367,0.462,0.0286,0.0804,0.957,128.111,audio_features,0Z3xhSOhrawLV81YdiDiiJ,spotify:track:0Z3xhSOhrawLV81YdiDiiJ,https://api.spotify.com/v1/tracks/0Z3xhSOhrawLV81YdiDiiJ,https://api.spotify.com/v1/audio-analysis/0Z3xhSOhrawLV81YdiDiiJ,187533.0,4.0
January 3,"""La La La If I Had You""",Bobby Sherman,9,January 10,2,1970,spotify:track:7AZJqLdDI22YvziojIveKg,0.232,0.644,9.0,-10.51,1.0,0.0494,0.741,4.65e-05,0.743,0.897,200.423,audio_features,7AZJqLdDI22YvziojIveKg,spotify:track:7AZJqLdDI22YvziojIveKg,https://api.spotify.com/v1/tracks/7AZJqLdDI22YvziojIveKg,https://api.spotify.com/v1/audio-analysis/7AZJqLdDI22YvziojIveKg,162397.0,4.0
January 10,"""Jam Up and Jelly Tight""",Tommy Roe,8,January 17,3,1970,spotify:track:4mBuXy2y0frBrt8qTiP0mY,0.669,0.784,10.0,-6.648,0.0,0.0505,0.00708,0.121,0.0637,0.681,121.768,audio_features,4mBuXy2y0frBrt8qTiP0mY,spotify:track:4mBuXy2y0frBrt8qTiP0mY,https://api.spotify.com/v1/tracks/4mBuXy2y0frBrt8qTiP0mY,https://api.spotify.com/v1/audio-analysis/4mBuXy2y0frBrt8qTiP0mY,140627.0,4.0
